 6.1809925758516138e-01 5.1272558693632075e-01 7.5320245792349416e-01 2.8866315512126778e-01 5.3876652073170195e-01 7.9145702284716102e-01 6.0406319151601381e-03
 5.8839492264489568e-01 5.9531051252784317e-01 7.0123812749603898e-01 2.7345805135526896e-01 6.2251210056736539e-01 7.3327987753393675e-01 2.3834553020296283e-03
 5.6850358324304051e-01 6.3090288391257288e-01 6.7699242265548454e-01 2.6339637865203358e-01 6.5769085317784193e-01 7.0573726652288737e-01 8.4288710818894300e-04
 4.7679648938353802e-01 3.0427213823997473e-01 8.9798704666876383e-01 2.1811970673312922e-01 3.1318906584415335e-01 9.2430319839883734e-01 4.6117059116369862e-03
 5.3507958835375768e-01 3.2241504086360528e-01 8.7681216849150456e-01 2.4669279777268918e-01 3.3445360743501806e-01 9.0955123440122143e-01 4.1968044791773698e-03
 6.5476269375791174e-01 3.5091057777409868e-01 8.2844560990298544e-01 3.0774962212191498e-01 3.7110135762889429e-01 8.7611297927254228e-01 4.6371110895041100e-03
 8.1418362560289204e-01 3.7157242625878811e-01 7.5320245792349405e-01 3.9568813371467920e-01 4.0630920090261252e-01 8.2361625414951256e-01 5.8047671738065392e-03
 9.0993885463701285e-01 3.7452650406141236e-01 7.0123812749603875e-01 4.5341269403918993e-01 4.1990064435974245e-01 7.8619360068013600e-01 2.2230400132776380e-03
 9.5125250561532049e-01 3.7351275736740536e-01 6.7699242265548443e-01 4.7975807067834669e-01 4.2385218869824959e-01 7.6823272239256635e-01 7.7431856538654766e-04
 6.7526218039458685e-01 5.8703122272029085e-01 6.7285734354638449e-01 3.1858638710603804e-01 6.2315843332351861e-01 7.1426625352770201e-01 1.9628474109975192e-03
 7.4799724065484097e-01 5.4190508394633574e-01 6.7651479673634862e-01 3.5809744077806932e-01 5.8372322563650048e-01 7.2872039820545464e-01 3.1423784915296472e-03
 6.0663434786410275e-01 6.2265263833905060e-01 6.6988492375687214e-01 2.8276806875763305e-01 6.5302780712441189e-01 7.0256451832793299e-01 1.0035390872421199e-03
 6.3182500226437699e-01 5.8060136748244096e-01 6.9676292275638296e-01 2.9576575529936061e-01 6.1152148094403647e-01 7.3386926379036421e-01 3.6519137976748577e-03
 6.8974206531220550e-01 5.3515366424477329e-01 7.0863864276386745e-01 3.2631637387507029e-01 5.6965665345037664e-01 7.5432680008120001e-01 5.6061178324927760e-03
 6.6481229127485086e-01 4.6692641769296112e-01 7.6520991699615037e-01 3.1304682047963001e-01 4.9469921305939024e-01 8.1072459984017653e-01 6.6406365837414858e-03
 7.7303282215080027e-01 3.0111749260578374e-01 8.0233238639547566e-01 3.7211836595717523e-01 3.2613818993193716e-01 8.6900046190165026e-01 1.5521912268150972e-03
 6.2040542843820423e-01 2.4337950737143821e-01 8.7732460456538974e-01 2.8985301134296204e-01 2.5584022611228519e-01 9.2224238165366890e-01 2.0983354654519112e-03
 8.9463540195059110e-01 3.4649037458381987e-01 7.2403267062518162e-01 4.4388889586999231e-01 3.8681374551697267e-01 8.0829312405986098e-01 8.7586088054407321e-04
 8.3891050373148579e-01 3.4228940610101827e-01 7.5501716898470073e-01 4.1018784375434808e-01 3.7656775549232641e-01 8.3062786996321647e-01 3.1960331908867231e-03
 7.1750877080631348e-01 2.9963205209014721e-01 8.2547699042609279e-01 3.4132364161581247e-01 3.2070811141962774e-01 8.8354087564966455e-01 4.4601419323343858e-03
 6.9742384774809518e-01 3.2619182672953118e-01 8.2305595435160150e-01 3.3044357190270135e-01 3.4774117584146697e-01 8.7742983788595785e-01 5.8223641334147896e-03
 5.4482821230632317e-01 4.7363998892370807e-01 8.0233238639547577e-01 2.5153921275620117e-01 4.9201376922572859e-01 8.3345694270207016e-01 1.6183858191828010e-03
 4.8743589721688385e-01 3.5313498024207363e-01 8.7732460456538974e-01 2.2328684510441008e-01 3.6397250169916845e-01 9.0424941405022097e-01 2.1400886536859366e-03
 5.6357617661028026e-01 5.7845750822872355e-01 7.2403267062518184e-01 2.6091846344159003e-01 6.0256777262266048e-01 7.5421060376518534e-01 9.3866662375275052e-04
 5.7756861148321748e-01 5.3074367813917922e-01 7.5501716898470084e-01 2.6797017887532504e-01 5.5405168370601177e-01 7.8817429228315983e-01 3.3681817124955435e-03
 5.5177262951935557e-01 4.2810662038366420e-01 8.2547699042609290e-01 2.5500431358595416e-01 4.4516582929102544e-01 8.5837065681684965e-01 4.5909278280315156e-03
 5.8651478157638304e-01 4.1193469115962766e-01 8.2305595435160150e-01 2.7250294358421973e-01 4.3062888329029408e-01 8.6040740966944818e-01 5.9375546616250562e-03
 8.8403958158892593e-01 4.4712203527518746e-01 6.7285734354638438e-01 4.3736516651646984e-01 4.9771539363777212e-01 7.4899338986002961e-01 1.8718401288632539e-03
 8.1901927979645406e-01 4.9416363073353897e-01 6.7651479673634862e-01 3.9850310647947301e-01 5.4099204585648131e-01 7.4062330536260368e-01 3.0918761512460477e-03
 9.3560934824904873e-01 4.0274451374775039e-01 6.6988492375687214e-01 4.6966979713596685e-01 4.5489402676300528e-01 7.5662520845766035e-01 9.3183628860276952e-04
 8.8679919096550586e-01 4.0620761588948062e-01 6.9676292275638285e-01 4.3905878574126855e-01 4.5250977099640144e-01 7.7618444316810875e-01 3.4528226778623699e-03
 8.2704051084476671e-01 4.4026474857276571e-01 7.0863864276386734e-01 4.0319436980695350e-01 4.8292991818859565e-01 7.7731138823146662e-01 5.4403484254980814e-03
 7.5621338723588383e-01 4.0036778900262127e-01 7.6520991699615037e-01 3.6267343716346989e-01 4.3202913082519573e-01 8.2572320307380276e-01 6.5200147627897925e-03
 2.4888129424095595e-01 1.2587706833548071e-01 9.7807220129492878e-01 1.1146975618299988e-01 1.2685064772750074e-01 9.8563857809423028e-01 5.8209989323940246e-04
 3.8534478133375039e-01 2.3250170163934666e-01 9.3805497508933344e-01 1.7449295575197346e-01 2.3688496854497551e-01 9.5573935781173414e-01 1.5630985122606538e-03
 1.0601536508049131e-01 4.5635613559268561e-02 9.9645479835280826e-01 4.7183475691019619e-02 4.5699033545273438e-02 9.9784032688338620e-01 1.1909431560225288e-04
 2.0562513983259445e-01 9.4188739310192074e-02 9.8607130348219718e-01 9.1869755111480891e-02 9.4684304947886627e-02 9.9125921458127808e-01 8.8720949600819678e-04
 3.4545338661554664e-01 1.8389782169987451e-01 9.5558487914585410e-01 1.5584813863955782e-01 1.8666857508319482e-01 9.6998257755435735e-01 2.4556412534432409e-03
 4.3426233452339003e-01 2.2991480137075793e-01 9.2915239488309898e-01 1.9766231447399527e-01 2.3546215056282233e-01 9.5157090386850007e-01 3.9450823893185955e-03
